"","id","name","hisp","non.hisp","pop","zonal.hisp","zonal.almost.hisp","zonal.non.hisp","per.capita","white.per.capita","black.per.capita","native.american.per.capita","asian.per.capita","pacific.islander.per.capita","other.per.capita","two.races.per.capita","hisp.per.capita","non.hisp.per.capita","pov","pov.m","pov.f","non.pov","non.pov.m","non.pov.f","pov.white","pov.white.m","pov.white.f","non.pov.white","non.pov.white.m","non.pov.white.f","pov.black","pov.black.m","pov.black.f","non.pov.black","non.pov.black.m","non.pov.black.f","pov.native","pov.native.m","pov.native.f","non.pov.native","non.pov.native.m","non.pov.native.f","pov.asian","pov.asian.m","pov.asian.f","non.pov.asian","non.pov.asian.m","non.pov.asian.f","pov.pacific","pov.pacific.m","pov.pacific.f","non.pov.pacific","non.pov.pacific.m","non.pov.pacific.f","pov.other","pov.other.m","pov.other.f","non.pov.other","non.pov.other.m","non.pov.other.f","pov.mixed","pov.mixed.m","pov.mixed.f","non.pov.mixed","non.pov.mixed.m","non.pov.mixed.f","pov.whitenonhisp","pov.whitenonhisp.m","pov.whitenonhisp.f","non.pov.whitenonhisp","non.pov.whitenonhisp.m","non.pov.whitenonhisp.f","pov.hisp","pov.hisp.m","pov.hisp.f","non.pov.hisp","non.pov.hisp.m","non.pov.hisp.f","above.25.est","male.est","less.than.high.m","high.m","some.college.m","bach.or.high.m","female.est","less.than.high.f","high.f","some.college.f","bach.or.high.f","above.25.est.white","male.est.white.","less.than.high.m.white","high.m.white","some.college.m.white","bach.or.high.m.white","female.est.white","less.than.high.f.white","high.f.white","some.college.f.white","bach.or.high.f.white","above.25.est.black","male.est.black","less.than.high.m.black","high.m.black","some.college.m.black","bach.or.high.m.black","female.est.black","less.than.high.f.black","high.f.black","some.college.f.black","bach.or.high.f.black","above.25.est.native","male.est.native","less.than.high.m.native","high.m.native","some.college.m.native","bach.or.high.m.native","female.est.native","less.than.high.f.native","high.f.native","some.college.f.native","bach.or.high.f.native","above.25.est.asian","male.est.asian","less.than.high.m.asian","high.m.asian","some.college.m.asian","bach.or.high.m.asian","female.est.asian","less.than.high.f.asian","high.f.asian","some.college.f.asian","bach.or.high.f.asian","above.25.est.pacific","male.est.pacific","less.than.high.m.pacific","high.m.pacific","some.college.m.pacific","bach.or.high.m.pacific","female.est.pacific","less.than.high.f.pacific","high.f.pacific","some.college.f.pacific","bach.or.high.f.pacific","above.25.est.other","male.est.other","less.than.high.m.other","high.m.other","some.college.m.other","bach.or.high.m.other","female.est.other","less.than.high.f.other","high.f.other","some.college.f.other","bach.or.high.f.other","above.25.est.mixed","male.est.mixed","less.than.high.m.mixed","high.m.mixed","some.college.m.mixed","bach.or.high.m.mixed","female.est.mixed","less.than.high.f.mixed","high.f.mixed","some.college.f.mixed","bach.or.high.f.mixed","above.25.est.whitenonhisp","male.est.whitenonhisp","less.than.high.m.whitenonhisp","high.m.whitenonhisp","some.college.m.whitenonhisp","bach.or.high.m.whitenonhisp","female.est.whitenonhisp","less.than.high.f.whitenonhisp","high.f.whitenonhisp","some.college.f.whitenonhisp","bach.or.high.f.whitenonhisp","above.25.est.hisp","male.est.hisp","less.than.high.m.hisp","high.m.hisp","some.college.m.hisp","bach.or.high.m.hisp","female.est.hisp","less.than.high.f.hisp","high.f.hisp","some.college.f.hisp","bach.or.high.f.hisp"
"370",18053010700,"Census Tract 107, Grant County, Indiana",107,5626,5733,0,0,1,16036,16326,7612,NA,NA,NA,NA,NA,9176,16469,195,77,118,3546,1795,1751,157,50,107,3423,1706,1717,38,27,11,55,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,8,0,0,0,48,48,0,100,50,50,3403,1702,1701,57,0,57,88,64,24,2550,1215,152,483,166,414,1335,157,433,403,342,2550,1215,152,483,166,414,1335,157,433,403,342,32,14,0,0,0,14,18,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,1211,152,483,166,410,1330,157,428,403,342,21,16,0,0,0,16,5,0,5,0,0
"371",18053010800,"Census Tract 108, Grant County, Indiana",76,4616,4692,0,0,1,24745,24026,30096,NA,NA,NA,NA,53838,5818,24036,427,261,166,4330,2198,2132,427,261,166,4191,2076,2115,0,0,0,24,24,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,94,17,427,261,166,4181,2068,2113,0,0,0,46,44,2,3090,1449,125,675,466,183,1641,170,797,451,223,3090,1449,125,675,466,183,1641,170,797,451,223,16,16,0,0,0,16,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,11,22,0,0,0,0,0,0,3085,1444,125,675,461,183,1641,170,797,451,223,5,5,0,0,5,0,0,0,0,0,0
"372",18055954701,"Census Tract 9547.01, Greene County, Indiana",44,4543,4587,0,0,1,21948,21276,NA,NA,NA,NA,NA,NA,NA,21276,328,111,217,3412,1740,1672,300,83,217,3342,1694,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,28,28,0,24,0,24,300,83,217,3342,1694,1648,0,0,0,46,46,0,2601,1301,387,448,367,99,1300,213,516,432,139,2601,1301,387,448,367,99,1300,213,516,432,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,46,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,24,0,0,2601,1301,387,448,367,99,1300,213,516,432,139,46,46,0,46,0,0,0,0,0,0,0
"373",18055954702,"Census Tract 9547.02, Greene County, Indiana",18,3826,3844,0,0,1,24313,24524,NA,NA,NA,NA,NA,14106,NA,24524,217,90,127,3691,1936,1755,193,90,103,3614,1912,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,24,25,24,0,24,28,0,28,193,90,103,3614,1912,1702,0,0,0,49,24,25,2641,1341,194,581,400,166,1300,61,598,501,140,2641,1341,194,581,400,166,1300,61,598,501,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,24,24,0,0,0,25,25,0,0,0,28,0,0,0,0,0,28,0,12,0,16,2641,1341,194,581,400,166,1300,61,598,501,140,49,24,24,0,0,0,25,25,0,0,0
"374",18055954800,"Census Tract 9548, Greene County, Indiana",44,3673,3717,0,0,1,19022,18882,NA,NA,NA,NA,NA,61508,NA,18882,748,393,355,3157,1619,1538,748,393,355,3144,1615,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,748,393,355,3144,1615,1529,0,0,0,0,0,0,2562,1234,165,546,344,179,1328,258,665,288,117,2562,1234,165,546,344,179,1328,258,665,288,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,0,5,5,0,0,0,2562,1234,165,546,344,179,1328,258,665,288,117,0,0,0,0,0,0,0,0,0,0,0
"375",18055954900,"Census Tract 9549, Greene County, Indiana",36,5039,5075,0,0,1,19642,19886,NA,10101,NA,NA,NA,NA,6524,19947,923,466,457,3842,2055,1787,920,466,454,3738,2000,1738,0,0,0,0,0,0,3,0,3,65,40,25,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,23,15,8,0,0,0,0,0,0,905,460,445,3738,2000,1738,15,6,9,23,15,8,3127,1594,307,709,471,107,1533,272,578,512,171,3127,1594,307,709,471,107,1533,272,578,512,171,0,0,0,0,0,0,0,0,0,0,0,44,28,0,12,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,1588,304,709,468,107,1530,272,575,512,171,17,6,3,0,3,0,11,8,3,0,0
"376",18055955000,"Census Tract 9550, Greene County, Indiana",23,3015,3038,0,0,1,15778,15937,NA,NA,NA,NA,1900,NA,8212,15936,770,379,391,2171,1132,1039,739,348,391,2166,1132,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,5,5,0,5,0,5,739,348,391,2145,1116,1029,20,20,0,21,16,5,1949,926,217,501,125,83,1023,144,507,280,92,1949,926,217,501,125,83,1023,144,507,280,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,5,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,1933,910,209,497,121,83,1023,144,507,280,92,21,21,8,9,4,0,0,0,0,0,0
"377",18055955100,"Census Tract 9551, Greene County, Indiana",38,2986,3024,0,0,1,20957,20988,NA,NA,NA,NA,NA,NA,NA,20988,615,232,383,2322,1086,1236,615,232,383,2310,1086,1224,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,232,383,2310,1086,1224,0,0,0,0,0,0,2250,1062,136,533,260,133,1188,231,557,264,136,2250,1062,136,533,260,133,1188,231,557,264,136,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,1062,136,533,260,133,1188,231,557,264,136,0,0,0,0,0,0,0,0,0,0,0
"378",18055955200,"Census Tract 9552, Greene County, Indiana",25,2192,2217,0,0,1,19356,19734,NA,NA,NA,NA,NA,NA,NA,19734,299,106,193,2194,1033,1161,282,106,176,2044,1008,1036,0,0,0,84,25,59,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,53,0,53,282,106,176,2044,1008,1036,0,0,0,0,0,0,1762,748,146,319,158,125,1014,211,471,298,34,1762,748,146,319,158,125,1014,211,471,298,34,34,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,17,0,5,0,1762,748,146,319,158,125,1014,211,471,298,34,0,0,0,0,0,0,0,0,0,0,0
"379",18055955300,"Census Tract 9553, Greene County, Indiana",53,4148,4201,0,0,1,19702,20163,NA,NA,NA,NA,NA,3478,7908,20145,394,161,233,4096,1938,2158,375,151,224,3970,1903,2067,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,16,5,11,0,0,0,0,0,0,9,0,9,64,28,36,0,0,0,46,2,44,375,151,224,3951,1903,2048,9,0,9,83,28,55,2903,1434,228,580,457,169,1469,276,632,331,230,2903,1434,228,580,457,169,1469,276,632,331,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,0,0,9,9,0,0,0,4,2,2,0,0,0,2,2,0,0,0,2897,1434,228,580,457,169,1463,276,632,331,224,24,9,0,9,0,0,15,9,0,0,6
"380",18055955400,"Census Tract 9554, Greene County, Indiana",41,3421,3462,0,0,1,24703,24704,NA,NA,NA,NA,NA,NA,NA,25041,379,159,220,2991,1496,1495,373,153,220,2983,1488,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,8,0,336,133,203,2962,1480,1482,37,20,17,21,8,13,2463,1200,165,498,348,189,1263,89,515,500,159,2463,1200,165,498,348,189,1263,89,515,500,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,2459,1200,165,498,348,189,1259,89,515,500,155,4,0,0,0,0,0,4,0,0,0,4
"381",18057110100,"Census Tract 1101, Hamilton County, Indiana",579,9793,10372,0,0,1,25081,27302,11236,NA,22496,NA,24769,NA,13428,27751,1014,403,611,8456,4293,4163,731,273,458,7289,3723,3566,203,94,109,469,196,273,0,0,0,7,0,7,0,0,0,178,109,69,0,0,0,0,0,0,0,0,0,262,128,134,80,36,44,251,137,114,703,273,430,7126,3625,3501,87,15,72,671,289,382,5549,2695,245,989,712,749,2854,182,1114,664,894,5549,2695,245,989,712,749,2854,182,1114,664,894,260,92,0,0,57,35,168,11,94,47,16,7,0,0,0,0,0,7,0,0,0,7,136,67,0,0,56,11,69,0,37,0,32,0,0,0,0,0,0,0,0,0,0,0,139,57,37,0,0,20,82,23,19,0,40,0,0,0,0,0,0,0,0,0,0,0,5406,2632,220,951,712,749,2774,158,1073,649,894,345,120,62,38,0,20,225,47,116,15,47
"382",18057110201,"Census Tract 1102.01, Hamilton County, Indiana",65,4298,4363,0,0,1,25832,25959,NA,43311,NA,NA,NA,13689,13680,26244,378,171,207,3866,1988,1878,353,154,199,3802,1953,1849,13,13,0,2,0,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,9,0,7,4,3,44,17,27,307,134,173,3802,1953,1849,51,20,31,9,9,0,2756,1358,150,606,335,267,1398,164,634,399,201,2756,1358,150,606,335,267,1398,164,634,399,201,2,0,0,0,0,0,2,0,2,0,0,7,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,9,0,0,5,0,5,0,0,21,9,0,3,6,0,12,0,3,9,0,2744,1358,150,606,335,267,1386,164,622,399,201,26,9,0,9,0,0,17,0,17,0,0
"383",18057110202,"Census Tract 1102.02, Hamilton County, Indiana",97,5908,6005,0,0,1,33972,33890,NA,NA,96866,NA,11759,43602,17164,34740,659,225,434,5522,2751,2771,600,207,393,5178,2549,2629,0,0,0,64,18,46,12,0,12,0,0,0,0,0,0,41,13,28,0,0,0,0,0,0,47,18,29,113,113,0,0,0,0,126,58,68,437,114,323,5178,2549,2629,210,111,99,158,144,14,4005,1803,91,463,695,554,2202,226,701,783,492,4005,1803,91,463,695,554,2202,226,701,783,492,45,18,0,0,18,0,27,0,0,0,27,12,0,0,0,0,0,12,12,0,0,0,41,13,0,0,0,13,28,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,91,91,57,0,34,0,0,0,0,0,0,48,31,0,0,20,11,17,0,0,0,17,3927,1725,91,434,695,505,2202,226,701,783,492,189,189,57,29,54,49,0,0,0,0,0
"384",18057110300,"Census Tract 1103, Hamilton County, Indiana",396,11704,12100,0,0,1,31230,31229,NA,NA,31583,NA,NA,28698,18551,31546,623,309,314,10387,5145,5242,497,183,314,10078,4980,5098,0,0,0,33,23,10,0,0,0,0,0,0,0,0,0,151,72,79,0,0,0,0,0,0,6,6,0,18,18,0,120,120,0,107,52,55,457,156,301,9964,4914,5050,40,27,13,132,84,48,7095,3299,369,777,944,1209,3796,194,1144,1149,1309,7095,3299,369,777,944,1209,3796,194,1144,1149,1309,31,31,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,72,19,0,34,19,79,0,52,0,27,0,0,0,0,0,0,0,0,0,0,0,24,24,6,0,0,18,0,0,0,0,0,63,45,0,0,0,45,18,0,18,0,0,7029,3260,356,751,944,1209,3769,188,1144,1128,1309,84,57,13,26,0,18,27,6,0,21,0
"385",18057110401,"Census Tract 1104.01, Hamilton County, Indiana",502,3415,3917,0,0,1,23679,24275,NA,NA,NA,NA,NA,NA,10007,24729,366,205,161,3229,1663,1566,366,205,161,3082,1593,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,70,77,0,0,0,0,0,0,294,159,135,3041,1552,1489,72,46,26,188,111,77,2524,1149,170,189,543,247,1375,64,626,372,313,2524,1149,170,189,543,247,1375,64,626,372,313,9,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,33,0,0,33,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2452,1091,112,189,543,247,1361,64,612,372,313,142,91,58,0,33,0,51,0,14,37,0
"386",18057110403,"Census Tract 1104.03, Hamilton County, Indiana",661,8519,9180,0,0,1,27908,28303,26614,NA,28148,NA,19023,26916,19256,28879,647,234,413,7923,4143,3780,647,234,413,6822,3478,3344,0,0,0,168,86,82,0,0,0,0,0,0,0,0,0,378,187,191,0,0,0,25,25,0,0,0,0,202,120,82,0,0,0,328,247,81,647,234,413,6334,3291,3043,0,0,0,708,325,383,4533,2087,49,427,568,1043,2446,98,614,728,1006,4533,2087,49,427,568,1043,2446,98,614,728,1006,107,53,0,21,16,16,54,0,15,8,31,0,0,0,0,0,0,0,0,0,0,0,207,93,0,13,0,80,114,10,29,13,62,0,0,0,0,0,0,0,0,0,0,0,202,120,56,64,0,0,82,43,39,0,0,138,99,0,0,10,89,39,0,0,0,39,4301,2007,29,367,568,1043,2294,98,542,648,1006,434,200,76,124,0,0,234,43,111,80,0
"387",18057110404,"Census Tract 1104.04, Hamilton County, Indiana",104,5010,5114,0,0,1,44528,45081,38708,NA,39257,NA,NA,NA,51226,45081,96,20,76,5031,2430,2601,50,0,50,4557,2211,2346,46,20,26,107,69,38,0,0,0,0,0,0,0,0,0,308,137,171,0,0,0,0,0,0,0,0,0,22,13,9,0,0,0,37,0,37,50,0,50,4557,2211,2346,0,0,0,53,22,31,2897,1419,14,17,377,1011,1478,0,92,405,981,2897,1419,14,17,377,1011,1478,0,92,405,981,76,49,0,0,0,49,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,195,104,17,0,13,74,91,22,0,0,69,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,13,0,9,0,0,0,9,28,0,0,0,0,0,28,0,0,0,28,2897,1419,14,17,377,1011,1478,0,92,405,981,31,22,0,0,13,9,9,0,0,0,9
"388",18057110505,"Census Tract 1105.05, Hamilton County, Indiana",287,6593,6880,0,0,1,28757,28786,NA,NA,NA,NA,NA,NA,20554,29134,149,54,95,7152,3680,3472,105,30,75,7039,3616,3423,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,44,24,20,31,31,0,0,0,0,15,7,8,105,30,75,6642,3400,3242,44,24,20,428,247,181,4321,2123,113,426,602,982,2198,168,691,624,715,4321,2123,113,426,602,982,2198,168,691,624,715,26,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,20,0,0,7,7,0,0,7,0,0,0,0,0,0,4190,2030,113,405,550,962,2160,168,653,624,715,151,93,0,21,52,20,58,0,58,0,0
"389",18057110506,"Census Tract 1105.06, Hamilton County, Indiana",298,8390,8688,0,0,1,35090,34098,28094,NA,118930,NA,NA,NA,27108,34167,804,379,425,7222,3632,3590,759,366,393,7051,3590,3461,0,0,0,114,20,94,0,0,0,0,0,0,45,13,32,57,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,366,393,6974,3561,3413,0,0,0,77,29,48,4848,2547,109,375,622,1441,2301,57,530,518,1196,4848,2547,109,375,622,1441,2301,57,530,518,1196,87,20,0,0,0,20,67,0,0,50,17,0,0,0,0,0,0,0,0,0,0,0,67,28,6,0,0,22,39,8,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807,2518,97,375,605,1441,2289,57,530,518,1184,41,29,12,0,17,0,12,0,0,0,12
"390",18057110507,"Census Tract 1105.07, Hamilton County, Indiana",341,10528,10869,0,0,1,37428,38589,27253,NA,23130,NA,45523,10197,27538,38978,157,65,92,9745,4508,5237,157,65,92,8934,4150,4784,0,0,0,328,163,165,0,0,0,0,0,0,0,0,0,145,55,90,0,0,0,0,0,0,0,0,0,115,18,97,0,0,0,223,122,101,157,65,92,8806,4095,4711,0,0,0,243,73,170,5505,2686,0,590,677,1419,2819,158,463,876,1322,5505,2686,0,590,677,1419,2819,158,463,876,1322,216,104,0,0,37,67,112,0,0,78,34,0,0,0,0,0,0,0,0,0,0,0,98,44,0,0,0,44,54,0,14,23,17,0,0,0,0,0,0,0,0,0,0,0,67,8,0,8,0,0,59,14,7,0,38,44,30,0,0,0,30,14,0,0,0,14,5476,2672,0,590,663,1419,2804,158,463,861,1322,96,22,0,8,14,0,74,14,7,15,38
"391",18057110508,"Census Tract 1105.08, Hamilton County, Indiana",312,8617,8929,0,0,1,31826,32010,46401,NA,31348,NA,15277,22935,24949,32325,422,178,244,7787,3774,4013,396,165,231,7334,3555,3779,0,0,0,121,46,75,0,0,0,0,0,0,0,0,0,135,56,79,0,0,0,0,0,0,26,13,13,64,33,31,0,0,0,133,84,49,313,150,163,7151,3467,3684,109,28,81,360,205,155,5276,2469,246,436,569,1218,2807,232,755,714,1106,5276,2469,246,436,569,1218,2807,232,755,714,1106,94,32,0,0,17,15,62,0,0,18,44,0,0,0,0,0,0,0,0,0,0,0,94,47,8,11,0,28,47,0,9,14,24,0,0,0,0,0,0,0,0,0,0,0,48,27,13,0,0,14,21,13,0,8,0,64,55,0,55,0,0,9,0,0,0,9,5089,2399,246,436,546,1171,2690,153,739,714,1084,299,152,13,55,23,61,147,92,16,8,31
"392",18057110509,"Census Tract 1105.09, Hamilton County, Indiana",217,4546,4763,0,0,1,28436,28317,NA,NA,NA,NA,NA,NA,NA,28317,38,27,11,4469,2162,2307,38,27,11,4415,2138,2277,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,44,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,11,4415,2138,2277,0,0,0,0,0,0,2822,1374,30,327,409,608,1448,62,444,472,470,2822,1374,30,327,409,608,1448,62,444,472,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,0,0,0,20,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,1374,30,327,409,608,1448,62,444,472,470,0,0,0,0,0,0,0,0,0,0,0
"393",18057110511,"Census Tract 1105.11, Hamilton County, Indiana",122,5266,5388,0,0,1,29897,31080,17949,NA,13781,NA,NA,NA,5509,31182,270,106,164,5001,2590,2411,183,51,132,4745,2439,2306,16,16,0,43,43,0,0,0,0,0,0,0,56,24,32,145,82,63,0,0,0,0,0,0,15,15,0,57,26,31,0,0,0,11,0,11,166,51,115,4732,2439,2293,17,0,17,79,35,44,3039,1496,24,140,336,996,1543,36,239,487,781,3039,1496,24,140,336,996,1543,36,239,487,781,50,50,0,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,71,11,15,0,45,55,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,14,0,11,0,0,0,0,0,11,0,11,0,0,3026,1496,24,140,336,996,1530,36,226,487,781,27,0,0,0,0,0,27,0,13,14,0
"394",18057110512,"Census Tract 1105.12, Hamilton County, Indiana",76,4758,4834,0,0,1,40421,40844,23923,NA,NA,NA,NA,NA,NA,40667,268,96,172,4955,2473,2482,268,96,172,4779,2371,2408,0,0,0,115,71,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,46,31,15,268,96,172,4763,2371,2392,0,0,0,31,0,31,3450,1684,34,250,328,1072,1766,87,296,432,951,3450,1684,34,250,328,1072,1766,87,296,432,951,103,71,0,26,24,21,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15,0,14,14,0,0,0,14,0,0,0,0,0,3434,1684,34,250,328,1072,1750,87,296,416,951,31,0,0,0,0,0,31,0,0,31,0
"395",18057110600,"Census Tract 1106, Hamilton County, Indiana",171,4048,4219,0,0,1,23787,24239,12587,NA,NA,NA,NA,NA,18646,24450,484,177,307,3082,1539,1543,476,169,307,2957,1432,1525,8,8,0,66,48,18,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,399,123,276,2910,1385,1525,77,46,31,47,47,0,2513,1094,77,317,374,326,1419,195,531,331,362,2513,1094,77,317,374,326,1419,195,531,331,362,46,28,0,22,6,0,18,7,0,11,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,9,15,0,0,0,0,0,0,2477,1066,77,317,359,313,1411,187,531,331,362,36,28,0,0,15,13,8,8,0,0,0
"396",18057110700,"Census Tract 1107, Hamilton County, Indiana",199,3226,3425,0,0,1,22877,23983,21284,3485,NA,NA,NA,14557,NA,23983,432,217,215,2437,1241,1196,294,143,151,2239,1138,1101,13,0,13,113,91,22,74,74,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,51,0,51,64,12,52,294,143,151,2223,1138,1085,0,0,0,27,0,27,1797,872,214,245,233,180,925,150,391,219,165,1797,872,214,245,233,180,925,150,391,219,165,104,91,21,27,32,11,13,0,0,13,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,0,54,0,0,0,0,0,54,0,44,10,0,1781,872,214,245,233,180,909,150,375,219,165,27,0,0,0,0,0,27,0,16,11,0
"397",18057110804,"Census Tract 1108.04, Hamilton County, Indiana",327,12026,12353,0,0,1,51772,50955,84756,NA,48301,NA,NA,25474,12503,51829,249,113,136,10572,5034,5538,249,113,136,9313,4425,4888,0,0,0,501,226,275,0,0,0,0,0,0,0,0,0,542,276,266,0,0,0,0,0,0,0,0,0,46,39,7,0,0,0,170,68,102,249,113,136,9099,4335,4764,0,0,0,221,90,131,5948,2876,67,218,502,2089,3072,62,347,760,1903,5948,2876,67,218,502,2089,3072,62,347,760,1903,376,159,0,0,49,110,217,0,35,58,124,0,0,0,0,0,0,0,0,0,0,0,279,124,0,0,0,124,155,0,12,21,122,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,33,10,0,0,0,10,23,0,0,0,23,5833,2832,67,190,502,2073,3001,62,328,731,1880,122,44,0,28,0,16,78,0,19,29,30
